id,invoice_id,line_id,date_key,customer_id,product_id,quantity,amount,tax_amount,net_amount,payment_terms,delivery_status,created_at
a5fc330f-009a-49ed-820b-2c4e81b05e19,b7e09c1a-4142-4dd7-aae3-c8ac79952246,6238d2d0-c574-4b13-8f7c-dc1a0a9b2e4d,2024-10-06,f0fcd114-c83c-4557-ab8e-29869eb50b7b,,1,966000,0.00000000000000000000,966000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
c59111ca-cc73-4134-9f40-6636fc96f88b,142004af-888c-4900-96d2-af2c52ddceb7,729eb771-5c5d-4a03-b43d-5351500eb670,2025-12-14,f3df996d-b48b-4239-8bf1-1e46b44fabd6,,1,960000,0.00000000000000000000,960000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
e9ead648-b563-4588-af71-f9009eaad11b,d8323da5-8904-4e78-ab75-f64986cdcddd,a21fdc7d-584d-4f34-95d0-ed6f487faadc,2025-04-11,56037025-414a-4a5f-8b0f-a21864528f78,,1,954000,0.00000000000000000000,954000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
07cb3d00-8ea2-467d-801c-f86c369a8b8a,c457d7c0-384e-47ac-8a5e-01ee763ebcfa,3a86bdf3-1155-4fbb-9b43-67a14a2d086a,2025-10-05,3c4d3236-1af3-4a76-8560-1be48d264c9a,,1,950000,0.00000000000000000000,950000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
74cf4310-9181-43e4-8205-2e97b5df1b68,a4cef7ef-92d6-4f70-819d-97b6e19ebce9,ca38c9d0-333e-4623-8baf-693251045369,2024-08-15,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,,1,946500,0.00000000000000000000,946500.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
398faa92-ac3a-44d3-a747-3d75c7f473ad,f5b9a80f-bde1-4131-8bb2-828a1b8c64a5,b0bb8fae-646b-43b3-9289-dcfa91999304,2025-02-23,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,,1,940625,0.00000000000000000000,940625.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
b1d8f2e1-b9ee-4c3d-a34d-790ce762154b,d7828a3d-ffe2-42d7-bf74-87e236348000,1aff80bf-6055-41f0-ba1a-3e5eed51a035,2024-10-24,e0127f48-7045-4fdc-b308-c030eb515cc1,,1,937500,0.00000000000000000000,937500.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
ae461591-5422-4a37-80a4-3f67dc94c8a5,ec452fc3-7848-4568-b817-ccce1e7258c6,fd636f49-b7ec-418e-ab8a-7774834ce74d,2026-02-03,628bcaf4-621f-4082-9aff-5ac50eb5f547,,1,933000,0.00000000000000000000,933000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
7a2a9c38-2168-4b3b-895c-a4da4de002f7,184c0fe1-a1ac-40a9-9da8-1c4543eca91d,05b34320-c91f-43bb-9792-7216b2d733c2,2024-11-24,e0127f48-7045-4fdc-b308-c030eb515cc1,,1,931250,0.00000000000000000000,931250.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
cd3ae2be-168b-47b3-bc33-fb787ebbbe5d,0d5b9521-bfb4-4ce6-8726-8133169ddafd,b33b2493-8509-4b25-9eba-12412797857a,2025-07-28,ef173824-236e-4589-af6a-5bd7edb0e89f,,1,928000,0.00000000000000000000,928000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
01ee2551-1c7f-4809-8ff7-2208886f7dec,87b09655-f8d2-469f-b973-496b2196792c,0ba55ee0-c16c-473e-a4b3-f6ae9fc096f2,2026-02-23,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1648000,0.00000000000000000000,1648000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
c04a2596-86fd-40c3-9749-71f46d02a1a4,0a7fb9c1-6c26-429c-88cb-811bb1ae8295,2c12cbb8-2262-40c1-afb8-33a2f297031e,2026-01-20,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1616000,0.00000000000000000000,1616000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
746ed4b5-2813-4ae8-941f-5bd5398db52c,5ec44257-83bb-48cd-92a3-107afe495b44,71c4f984-2ec7-46cb-a83d-3667f624153a,2025-04-21,56037025-414a-4a5f-8b0f-a21864528f78,,1,1590000,0.00000000000000000000,1590000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
87f4069e-3789-4541-9ce3-93374220897a,04f075f0-6ecb-4273-b632-c04b8e1f755a,0dd91737-a448-4754-b16a-59e0556a8060,2026-02-17,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1515000,0.00000000000000000000,1515000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
b4dd47c0-769e-443e-8128-3118e80369f1,34e795e0-1941-46f2-8ba7-214814d17861,fa463057-0b68-404a-a469-6125eb2c1c47,2026-01-11,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1515000,0.00000000000000000000,1515000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
ef4892d5-54e6-42e6-8b19-287fc009b31e,999d0132-3faf-472d-91fa-0e126766eb9f,03c55899-1088-4b0a-988f-b63b5ab9e6fc,2025-11-24,ef173824-236e-4589-af6a-5bd7edb0e89f,,1,1464000,0.00000000000000000000,1464000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
9573a3e6-d28c-4e9a-aab4-379330251d06,3bdd5418-dd08-4f8d-9f6c-1590ae4ceebe,313420e5-30a9-4a97-956b-5219cd318dd4,2025-02-28,71be3019-2872-4e46-9e8f-941663554ca2,,1,1450000,0.00000000000000000000,1450000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
6f14f4ff-1c87-41e9-8df4-d166a7a35d7d,b480c07b-dd9e-4486-a300-3a89b7922c6a,81ded293-f4b3-4726-821d-6a06f959b02e,2025-11-17,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1432000,0.00000000000000000000,1432000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
07c8fdd5-bb5c-4203-b53d-b467594d4cbb,d8288d5f-1192-45d3-b33b-10ef6d795c35,bbe4083e-a12d-4b1e-b1fa-fb6e9e6170ab,2025-10-30,e99e6ca5-a4bb-4343-a635-49f04389ca2a,,1,1422710,0.00000000000000000000,1422710.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
b60f4994-cbe8-46de-ba5e-918ef543a547,301798a4-a9fd-41c7-8252-6cd759ba3bf0,c52d0bc9-6ffe-41e1-985c-671e3dd4af06,2025-10-20,242b18b0-2b6e-4ef6-b311-fa29444b997b,,1,1380000,0.00000000000000000000,1380000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
31e6d37a-9010-45e3-a9cc-11c39ac2af59,402f9466-13d1-475e-b2b3-54971c47fd57,726690d1-e7ea-493d-9866-9840db350c57,2025-10-19,ef173824-236e-4589-af6a-5bd7edb0e89f,,1,1328000,0.00000000000000000000,1328000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
c466c1d7-444f-4ad3-8f8c-8a7aa5d87078,d07fc2c6-d4af-4707-ab28-e8e3cb724831,a2db1354-2448-49cb-b5de-40ee3c5b7fbd,2025-11-09,cb9742f2-b64b-403b-a01c-866e7493f406,,1,1244500,0.00000000000000000000,1244500.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
661c6e2c-cdb0-47b1-880c-f89371e41b2a,89d84889-a8e1-496c-b029-f47cc0b6823f,7b8929aa-7048-483b-9869-4be97cfaba93,2025-11-13,ee050b45-8c17-4d06-ba05-a7f64ed04dab,,1,1172500,0.00000000000000000000,1172500.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
35b7d21a-857f-4db2-b5ab-d660afb2b76f,b86442f2-30a0-457f-8651-355a3f20371a,b8a59199-5e57-4b68-92d0-f86755376da9,2025-01-06,71be3019-2872-4e46-9e8f-941663554ca2,,1,1156250,0.00000000000000000000,1156250.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
f4257c63-7be4-410c-b44d-a30aac1eab94,2bef86d5-06e1-433c-80d4-5896b4d06362,ca32f070-7572-42f7-8397-16e12d5ffa3d,2025-11-06,99654bf2-99d2-4963-a48f-35d1eacc4352,,1,1150000,0.00000000000000000000,1150000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
1339b574-3f8a-4805-a28a-6b9dd9285eb7,c4aae462-7e21-4a97-894d-b5e1c7578c99,0cff929c-d634-4837-a892-4768fb49bc86,2025-02-13,f44a0530-a9a7-44dc-a935-1788e1ed642f,,1,1144206,0.00000000000000000000,1144206.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
fb0842f6-6c6a-4bab-b402-655665dd7a0b,f06cf78d-02e4-4223-a7f5-3fd69f7db19e,6cb2280a-56fe-4070-8d36-e7f2e5161140,2025-02-07,ee050b45-8c17-4d06-ba05-a7f64ed04dab,,1,1127499,0.00000000000000000000,1127499.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
4dc93f49-2f23-4325-a454-870de5680b7a,490b1f1a-008e-466b-93a2-cf073257dfe7,59f29f62-73b6-406c-9016-585368788122,2025-10-19,42d252ce-09ff-4009-912a-ee9ecb4bac8b,,1,1125000,0.00000000000000000000,1125000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
a58d1728-ac30-4b8e-b7fd-2b47e06a5ad5,d67f8678-384b-4424-9bc3-74d54d38c6e5,78d5fefa-0af0-4984-b54c-f023a505c1c9,2025-02-24,f44a0530-a9a7-44dc-a935-1788e1ed642f,,1,1123159,0.00000000000000000000,1123159.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
52a2c551-fd24-49d2-950e-fd9b098ccf18,7bbe7a36-9e45-4678-9548-cc7a271f5e27,b48f7eae-24a9-4cc3-a705-f8560e75cdc7,2025-10-29,6e294634-9504-4be4-960e-df2f3ae4b416,,1,1110000,0.00000000000000000000,1110000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
12066ba4-5ff2-40fb-bca0-36ff5d044f18,a0b08fd1-20f2-4897-8210-dfd16ef62846,6f94b78f-5368-4db5-ac2f-626e02a3de1e,2024-11-14,71be3019-2872-4e46-9e8f-941663554ca2,,1,1110000,0.00000000000000000000,1110000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
3aaa4c75-331a-40e5-8aaa-bc7c3dcc85be,7fe1b10a-4c01-42ad-b9a4-143b158c4241,b1e1ac22-c485-498c-8978-9493c0c71409,2025-10-15,cf35118b-bee6-44e5-8011-470d64b8d0fc,,1,1106250,0.00000000000000000000,1106250.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
e88b32c0-a1f6-4198-91d7-dc850d802e9e,ce3810b6-cfd8-464b-8c9c-3b0e390aeb65,045dd86c-a89f-4a80-8ce8-c48af0c78c69,2025-03-06,f44a0530-a9a7-44dc-a935-1788e1ed642f,,1,1100000,0.00000000000000000000,1100000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
4b7e5e92-38f9-4df1-a06c-9c23ef7bc6f9,cf516246-fe64-42db-b377-80834f6be9f5,241e9733-8053-426f-b416-dbb7e47c7772,2025-03-17,d5cfc9ca-e095-4816-8888-c0cd5c1bc4e1,,1,1095000,0.00000000000000000000,1095000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
59e06ee3-f340-41d5-8ca8-51708aa40c35,54508f44-755b-4b45-96fc-05161f92bf90,3101f804-0406-41e2-bc03-6a23a8112671,2025-03-27,71be3019-2872-4e46-9e8f-941663554ca2,,1,1087500,0.00000000000000000000,1087500.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
6847cfe4-5906-4a2d-971b-9769a1c90ea9,863e0212-cc13-44f8-98d9-7242a67dbe38,09f5d13e-9f6a-4bf4-bde4-793d7c6549dc,2025-10-28,e99e6ca5-a4bb-4343-a635-49f04389ca2a,,1,1081351,0.00000000000000000000,1081351.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
11ed8932-1bd9-4dcf-be33-f99644210764,9acdbc9b-b1f9-4072-a924-fb76a05110fd,d1ffa954-a15c-4074-9234-4b019d15673e,2025-10-15,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1072000,0.00000000000000000000,1072000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
7c528f04-d1cc-4436-bf5f-ec5428be2517,a1155ad0-248e-4832-ae32-6c2c74c70ab2,493534e4-19c1-4474-9d3e-26cffe7deea4,2025-10-01,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1056000,0.00000000000000000000,1056000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
8bcf5a1f-2032-4ae0-8fec-57eed420b6bd,5f174d0b-40af-42c5-95d7-023b5face068,a1c6951a-f7b4-450d-bb35-58ea6b428ba9,2025-01-17,42d252ce-09ff-4009-912a-ee9ecb4bac8b,,1,1045323,0.00000000000000000000,1045323.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
b8173598-9084-4ac7-a8f8-55a6e301c290,1b89b5f5-1dfa-4f7d-af1a-2803ce654910,7ce26b91-2288-4b57-b073-03fc8057347b,2024-10-06,7f074738-5a84-4e01-9226-9a0acb1a86d8,,1,1042500,0.00000000000000000000,1042500.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
c2bd4db8-5a7d-4f17-ae42-fa2b9be5f11f,663545fa-b7ba-4751-88ed-665b9147c6b0,aeec62bb-90d8-4df0-aad7-f3d44ef3e6de,2024-10-10,9afccd26-29ec-49e6-a7e3-cc474a13274b,,1,1038000,0.00000000000000000000,1038000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
86520e3d-8754-4c7f-a3f2-4573e4be2312,414d185d-2069-4a12-a41c-0637b0699e24,fc7a2346-d89b-4526-a83b-20eb133055f8,2024-11-24,c3fb7a8a-5562-40d6-a440-ac11aa686157,,1,1032995,0.00000000000000000000,1032995.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
b05c4b26-06db-4eda-b345-ab7f903f1048,5afaed42-97de-4453-a188-be2fbae9d478,694b79ec-ac86-41bd-85fb-befae64eb3bc,2025-06-10,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1027500,0.00000000000000000000,1027500.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
c270c9c5-88ef-4063-9e01-976cc4b13fe6,dbe30364-e1b7-4c62-b13c-612a79f860b9,1529b42f-588c-47e6-8ed1-cb6bbc85f58a,2025-09-12,e99e6ca5-a4bb-4343-a635-49f04389ca2a,,1,1019271,0.00000000000000000000,1019271.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
da902a2b-ed94-47de-b863-9241ad436451,ff638d4a-0884-4d42-9038-e656bb704bea,bcac6ceb-1236-4bc4-a375-6b3fa4905b39,2025-06-10,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1012500,0.00000000000000000000,1012500.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
b2993f8e-9d0f-4599-a1ca-03ed45e151dc,ffc9a9a1-f3a4-446e-bd07-cf8254937987,c9e1d359-d567-4feb-b0fa-a7473d6c25ae,2025-03-14,ee050b45-8c17-4d06-ba05-a7f64ed04dab,,1,1004999,0.00000000000000000000,1004999.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
4fc2880b-0477-4c9a-b631-379b7defb51f,449f3f0f-8b58-413a-add4-64845903a8f3,581dda06-0605-40b3-aa7a-991850f5a6cd,2026-01-02,c6e017b2-c27d-4969-95de-8284a705a232,,1,997150,0.00000000000000000000,997150.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
e78046cd-9bee-4abe-9284-97b7ed8686e6,57419234-7e5e-4a84-a269-eb602219e367,2d32c93b-4803-4317-a6cf-dd92552f4fdc,2026-02-01,c6e017b2-c27d-4969-95de-8284a705a232,,1,975000,0.00000000000000000000,975000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
a4aa386d-c360-4601-a793-42a0f1f74c45,8a395ab9-835a-418c-8632-9e34976cf44e,328cdb3d-3c06-435c-8565-89c19491c378,2024-07-21,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,,1,968000,0.00000000000000000000,968000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
8b4efc39-bef2-4e04-8ac7-4af766f681b3,f4febdeb-2a6a-456f-90d5-ea9836bd6577,3f945ef0-50b3-4d11-8cb7-6ddc7f75a328,2025-10-19,c6e017b2-c27d-4969-95de-8284a705a232,,1,963899,0.00000000000000000000,963899.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
b492847d-78b1-433e-a716-38c791653fa4,3c79215d-fba9-4e70-8ce2-f9d0f7f67475,767aee46-e2ed-4459-9171-c34dc14ef102,2024-11-05,ee050b45-8c17-4d06-ba05-a7f64ed04dab,,1,955000,0.00000000000000000000,955000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
0b1a194a-4d06-4072-8c54-756df4bef31e,32bc7b9f-675a-4dc2-b224-e47dd0a0ffbc,1ba5c402-0ee7-4ad2-9c56-993e16c5a0f6,2024-11-07,353bb4af-8760-4bd7-a2d2-354d4f3d52ba,,1,954299,0.00000000000000000000,954299.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
889b8d00-a497-4e29-a0b2-dc6ce6d8c949,efb784b8-6946-4928-a01c-c063a70d4eb8,cd9ec97a-819f-4d25-8219-526feb17657b,2025-05-19,42d252ce-09ff-4009-912a-ee9ecb4bac8b,,1,950000,0.00000000000000000000,950000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
fd471c5c-c894-4f0e-8c72-003b628b1b8f,49a12d90-ca78-4e4e-b7bb-64091e676309,01265c0c-0752-43f6-88e5-72fb1e3917dd,2024-07-22,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,,1,944600,0.00000000000000000000,944600.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
9934cddc-dee5-4ad6-8bc0-075339a7a317,912fd5ce-f565-4127-b729-225ef5c56bbc,578bbae7-1423-40bf-8f7f-5ddf0237e840,2026-02-16,71be3019-2872-4e46-9e8f-941663554ca2,,1,937750,0.00000000000000000000,937750.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
7d7d4fef-ca44-4799-9d4e-213bcc6a4a5d,fcf3c81a-ae98-48b6-8b54-4fa24815c0f3,2ffca897-fa45-4d8f-8c75-50cbc23f6c89,2024-07-17,e0127f48-7045-4fdc-b308-c030eb515cc1,,1,937500,0.00000000000000000000,937500.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
a30f1211-d25b-451a-a71c-26b24303eba3,88087714-cab6-4258-a498-63e6763ecc02,66464131-45df-4845-81ff-b51ed1f8b458,2024-08-25,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,,1,931250,0.00000000000000000000,931250.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
b9034b03-08f2-4f49-ae5e-a74e57c32ecc,4915bbdf-93a6-43a2-bf41-b452899dcdef,52b2a63c-cab4-4e32-b83a-8aef01caaffa,2024-08-09,e0127f48-7045-4fdc-b308-c030eb515cc1,,1,931250,0.00000000000000000000,931250.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
dfb54b47-3a32-4395-be52-84888f7b04f0,20dc8fe5-2e45-429d-8994-27e78449f32a,cafcaff8-1e25-4523-bb94-45d23c9754e1,2025-07-06,ef173824-236e-4589-af6a-5bd7edb0e89f,,1,928000,0.00000000000000000000,928000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
4b6d4ec5-53fe-4281-bf32-bdc72fcb87cb,f573c435-460a-4631-9965-fd82238dceea,bdd730fd-d8a6-4cac-86cb-9f51c55f3faf,2025-10-06,cf35118b-bee6-44e5-8011-470d64b8d0fc,,1,1770000,0.00000000000000000000,1770000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
d165c8df-d52b-4955-890e-5625dae5bc8d,b5ba3fbc-8653-4324-a33c-3a166b369aab,a265971d-7c49-464c-a67c-f3a5f9e1115d,2026-01-18,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1616000,0.00000000000000000000,1616000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
8897c20c-ac59-40fa-b68d-64ba881f01c9,e6e41678-0fc8-4b93-857d-07dde0447303,98a117d7-8463-4f25-a917-9b01b6d57142,2025-04-21,56037025-414a-4a5f-8b0f-a21864528f78,,1,1590000,0.00000000000000000000,1590000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
39a5df57-38f6-4075-b837-afb987a5dc5d,3e4b5d2c-3985-4f6b-863c-79c48a2369b9,777e9d80-1cfa-4375-8195-66a7fa2950dd,2026-01-20,ef173824-236e-4589-af6a-5bd7edb0e89f,,1,1536000,0.00000000000000000000,1536000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
6e2acc32-e5b9-49d0-b139-b1a15930acf6,cd3b5b8d-17d3-4ad2-a700-781de3827194,3a0f2ff0-2424-423d-bef4-a32dc3d1c9be,2026-01-14,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1515000,0.00000000000000000000,1515000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
cdcfb523-1363-400d-8fa1-ee053f335ee0,1eeaba16-be38-46a5-a706-7d0b7d0b7298,4defef8d-fddb-4b65-98f0-32f7eb8feaf0,2025-11-09,ef173824-236e-4589-af6a-5bd7edb0e89f,,1,1464000,0.00000000000000000000,1464000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
aac4de68-88ae-46f2-9c6b-63fb7e04d29c,00197808-e4f2-45e6-b986-d9165b3ca0db,02d57556-edcc-4b8c-b821-5dbdb045eba2,2026-01-06,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1440000,0.00000000000000000000,1440000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
11c3f33b-bc98-4b83-ba06-6535e1b551a4,2a8736ed-30c9-46ab-be6d-4394fd37fc86,9b71df6b-0bbe-4695-afed-958df141face,2025-11-11,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1432000,0.00000000000000000000,1432000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
4e608a56-8be8-4b0b-ba4c-db34130e4283,0aa847cb-b275-4e94-849c-df44fed50c86,c80be0c6-68ba-45fc-8bee-38bd41e25e15,2025-12-03,7278af2d-7018-4d13-bb4d-1b35f4307714,,1,1424000,0.00000000000000000000,1424000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
c0ff2aba-9f4d-4dda-9f33-c06ab8e3d0c4,5897a2c7-aad8-443c-827f-d9ac50f64f4d,4fe390fd-e933-4fae-aa1b-96a3d39c1e59,2025-11-14,4b5902bf-67f1-4e06-8882-ca516c1842db,,1,1369250,0.00000000000000000000,1369250.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
c3ac5332-9e3a-4419-b08a-db38aa7a2cb9,cfc9c3f3-6c39-4d83-a1cb-a7fd6a99f39d,4ef484e9-8db7-49ed-84c6-9e95dba5437c,2025-09-14,e99e6ca5-a4bb-4343-a635-49f04389ca2a,,1,1260000,0.00000000000000000000,1260000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
d2b6f0c5-0641-4fd7-b457-e7d56c720870,adc5cc43-e564-42d3-ab93-bc0c54b3de55,b186149f-6f56-4a52-8910-73ed75d0f6db,2026-01-23,d9b2eb32-034b-4fb9-b662-68e4ceaeeb89,,1,1197499,0.00000000000000000000,1197499.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
2cf15a05-b00e-4bc2-a72a-d275e4cc050b,5d69068d-fa25-4d70-8986-bba7388100b9,003188cf-7578-43d8-abba-1f30b1c48ddd,2025-11-07,ee050b45-8c17-4d06-ba05-a7f64ed04dab,,1,1169999,0.00000000000000000000,1169999.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
dec36e26-1799-4860-a9c0-b74cebb83cdc,8ea5ecb8-c9af-450a-9667-bb47a7d42830,3840a0b6-9669-41e4-ac9e-f6568234510e,2024-12-25,71be3019-2872-4e46-9e8f-941663554ca2,,1,1156250,0.00000000000000000000,1156250.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
ee638fa3-ee15-4470-8d5e-81948d796c62,8d6772f2-b17c-4c47-a6ba-0d72bc6decd2,a9bc9fe9-8bfe-4149-a84a-59399b08389e,2024-12-13,d5cfc9ca-e095-4816-8888-c0cd5c1bc4e1,,1,1149000,0.00000000000000000000,1149000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
83071def-5452-47ba-8cd5-521dfa370937,47ac3f64-9c9a-4adf-b9bb-0dbea1d34cb0,a9af130a-0329-4808-87bf-5a40326fddef,2025-11-27,f0fcd114-c83c-4557-ab8e-29869eb50b7b,,1,1139750,0.00000000000000000000,1139750.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
911dc3bc-7379-44b5-8549-612727193886,980735b7-7112-4661-9ed7-f5a979856d46,b6d937d8-15ed-49a1-bd1d-8c0fceea2d02,2025-11-02,ee050b45-8c17-4d06-ba05-a7f64ed04dab,,1,1125000,0.00000000000000000000,1125000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
35efef90-fdfa-4ff2-b37f-3c567c87b72d,d3c56357-1e2b-4d19-81a6-b53b5fd0b1ef,823f4b3c-e3aa-464b-915e-d013f67ecbf0,2025-10-19,42d252ce-09ff-4009-912a-ee9ecb4bac8b,,1,1125000,0.00000000000000000000,1125000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
b9838c24-e0a1-4d19-a071-9eb283bf493e,0f1ef8aa-cb24-4f6d-9627-d8d4fd3231f8,b9c80053-c2b9-4a1c-9d5f-5e9968256eb9,2024-11-21,ee050b45-8c17-4d06-ba05-a7f64ed04dab,,1,1114999,0.00000000000000000000,1114999.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
a0849720-b3ce-4326-87a2-37bdae6a3754,ad6da14c-e815-4341-97ff-98586583dada,8eb135b4-dd41-425c-b0a4-5a417b3b4ce7,2024-11-29,71be3019-2872-4e46-9e8f-941663554ca2,,1,1110000,0.00000000000000000000,1110000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
6499a2fe-72d8-4faf-9066-29d6187605fc,06c8ff7d-1bf1-4aa6-aa4a-b31eda82e159,8165873e-e480-4fca-8e15-c72c9e4c99a2,2024-11-15,71be3019-2872-4e46-9e8f-941663554ca2,,1,1110000,0.00000000000000000000,1110000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
8772b329-da98-4a8a-86dd-634d3aba1c71,5d550d57-ee77-40e8-af30-0a82c6c98d1a,ab27cc13-db79-4d16-bef1-bc92badfabfc,2025-10-15,cf35118b-bee6-44e5-8011-470d64b8d0fc,,1,1106250,0.00000000000000000000,1106250.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
9b2cad1e-7c1e-4879-bc33-6b884353e0e4,e7eae610-1c59-4884-b935-8db303e57b86,dc9507ef-fa91-436a-ad88-1a006cd457b4,2025-03-06,f44a0530-a9a7-44dc-a935-1788e1ed642f,,1,1100000,0.00000000000000000000,1100000.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
956563ec-6d38-4888-a9d4-76fd8116890b,e0766375-36d0-4da4-8fae-fbb08f2f779c,5e7c6812-de6d-48d6-ac75-7fb933d207a8,2025-08-31,e99e6ca5-a4bb-4343-a635-49f04389ca2a,,1,1095280,0.00000000000000000000,1095280.00000000000000000000,,Delivered,2026-06-18 23:55:42.102791+00
